frame,time_s,elbow_flexion_right,shoulder_abduction_right,knee_flexion_right,trunk_rotation
148,0.4111111111111111,60.41326691260477,23.75851253335001,155.34825126594228,3.372596402608267
149,0.41388888888888886,60.30633460518484,23.669224443958555,155.72738982418713,3.34915902940004
150,0.4166666666666667,60.2120642818352,23.59474447166121,156.05583701151048,3.3017182299547914
151,0.41944444444444445,60.16886416417839,23.552504870464617,156.27704036938513,3.2825152283317274
152,0.4222222222222222,60.062006989507594,23.502318238471847,156.5891781258191,3.2483260120055792
153,0.425,59.91854155689475,23.49673134627148,156.9675331454509,3.291305079346361
154,0.42777777777777776,59.80723002259378,23.429256357941526,157.31296566775168,3.3307701072479343
155,0.4305555555555556,59.69602202986066,23.35936021484814,157.72121672360797,3.343722575287507
156,0.43333333333333335,59.59003335954257,23.329961519143158,157.94842391965167,3.346640998590735
157,0.4361111111111111,59.466253351555636,23.29734052630617,158.27837664247932,3.337483340456668
158,0.4388888888888889,59.332720405313026,23.27614485255493,158.6531598698544,3.3920522431395366
159,0.44166666666666665,59.1964528130529,23.272909578006917,158.98814760878057,3.4174510602626857
160,0.4444444444444444,59.12599069919103,23.2499032056112,159.16921064338032,3.4105999915761833
161,0.44722222222222224,59.02137213562208,23.218436683742137,159.45119647396734,3.394374929853413
162,0.45,58.920901145792286,23.180279248552996,159.76349323782784,3.443549877972556
163,0.4527777777777778,58.80937380014771,23.182676175917326,160.04379724939983,3.485125031973484
164,0.45555555555555555,58.656095941548834,23.173684053315057,160.2799386544734,3.481400180774482
165,0.4583333333333333,58.60496149451336,23.158209987363083,160.44216997815374,3.534168733277546
166,0.46111111111111114,58.587939492718604,23.152982945699986,160.6351719119552,3.595971232049127
167,0.4638888888888889,58.4345757009262,23.156252694521637,160.76094520058925,3.628106264293229
168,0.4666666666666667,58.36165508802643,23.209646802433912,160.90453200932333,3.6233063336176565
169,0.46944444444444444,58.3233845416075,23.230219090903756,161.00951477158125,3.6945023006551754
170,0.4722222222222222,58.25226812186234,23.250219056335496,161.1129637559073,3.7019635379513245
171,0.475,58.183491313865886,23.273368381369515,161.17802643188975,3.761644308844068
172,0.4777777777777778,58.164262669807414,23.323261489097348,161.28135385786297,3.8202188055073463
173,0.48055555555555557,58.11172386851711,23.374941146079973,161.35007790581196,3.868526063468753
174,0.48333333333333334,58.079155542341915,23.402408977154927,161.36653990758657,3.904007854735051
175,0.4861111111111111,58.02252130043566,23.450553354767543,161.451064117369,3.962201428162869
176,0.4888888888888889,57.97200932225465,23.509819900764143,161.52064830625412,3.999344763496662
177,0.49166666666666664,57.93396750656574,23.60977662419668,161.58782425748439,4.02542257677252
178,0.49444444444444446,57.887128207794525,23.655891576431195,161.62025131224524,4.0226003869193185
179,0.49722222222222223,57.832564208130194,23.70763680608873,161.67514404070351,4.08038483383648
180,0.5,57.758058302098476,23.77020591922525,161.78971938378638,4.159421511551894
181,0.5027777777777778,57.68794582410788,23.855371060805428,161.87333330551854,4.202019846501383
182,0.5055555555555555,57.67336680346918,23.933205566121035,161.94196872130613,4.205232549811662
183,0.5083333333333333,57.67072315893844,23.985338010383817,161.9957641663158,4.178171936989087
184,0.5111111111111111,57.640566035833515,24.058894108525305,162.0927141151883,4.170633195376861
185,0.5138888888888888,57.59831671705277,24.116432590657006,162.20987063845388,4.202757172304043
186,0.5166666666666667,57.5764215770682,24.191716850318123,162.28566904864346,4.115508604188246
187,0.5194444444444445,57.556554428108356,24.245699400487307,162.32344028751706,4.135021495836802
188,0.5222222222222223,57.4980859750016,24.316768894274613,162.40695669800965,4.11452505609653
189,0.525,57.48306154705012,24.37865016313309,162.50357403467257,4.063581623206755
190,0.5277777777777778,57.48193831120405,24.448338231215434,162.624968341062,4.066407260601702
191,0.5305555555555556,57.46082308672837,24.513812965967126,162.70696501296402,4.002225275255561
192,0.5333333333333333,57.428673801229465,24.553685450726338,162.7586930497808,3.927638559473175
193,0.5361111111111111,57.359837012564256,24.636570492901047,162.8403399819499,3.8522632256240525
194,0.5388888888888889,57.32679675167821,24.7510074860101,162.94307224395598,3.8139085235480783
195,0.5416666666666666,57.317823471872536,24.82847878699156,163.0811130638491,3.747735198205341
196,0.5444444444444444,57.31197510437715,24.875836336726586,163.1595375807045,3.7224728069025255
197,0.5472222222222223,57.286031017458,24.961942832255964,163.25520769300857,3.67873628446941
198,0.55,57.23741247289074,25.044962338699243,163.36001739075544,3.653199356586221
199,0.5527777777777778,57.21603558712383,25.13969653574836,163.47401935696467,3.6004401359198788
200,0.5555555555555556,57.20601237064664,25.21550133023327,163.59551633975815,3.51098244846969
201,0.5583333333333333,57.164346468647665,25.279689990200115,163.64191019251962,3.452682094951711
202,0.5611111111111111,57.139767369565504,25.381975224174486,163.68164772892246,3.331713478631505
203,0.5638888888888889,57.10328631629548,25.478227474949108,163.69135835983596,3.2215513516518315
204,0.5666666666666667,57.08805913866214,25.583761706963518,163.71217123035058,3.1077493064064745
205,0.5694444444444444,57.06677472053076,25.661847518282602,163.72616374471855,3.0462892087975098
206,0.5722222222222222,57.03740417781383,25.754833814450183,163.74330890990632,2.909039872404828
207,0.575,56.99302753246402,25.873197996964645,163.74885469574954,2.755807341469501
208,0.5777777777777777,56.94474759044726,25.968152939567986,163.7588384915434,2.6164168291216057
209,0.5805555555555556,56.91222329938991,26.08178454695285,163.7805382192426,2.5132037949386032
210,0.5833333333333334,56.89395602226015,26.171590061035612,163.77562724020368,2.446252019186226
211,0.5861111111111111,56.851377573355734,26.308514105073176,163.76102416863256,2.3483777115804236
212,0.5888888888888889,56.804471656592014,26.422241143993418,163.7410170162558,2.226256336916519
213,0.5916666666666667,56.82931689726778,26.505566229363524,163.67922158175162,2.064697745466993
214,0.5944444444444444,56.78970564512675,26.574191410859914,163.64517444409117,2.0033475986598597
215,0.5972222222222222,56.76914556499328,26.706523340408054,163.61316541697468,1.9515510395530695
216,0.6,56.69185730850721,26.85093608711513,163.55643837224244,1.867477438852097
217,0.6027777777777777,56.667132721817154,26.992545999507087,163.49128997042777,1.8239264531617563
218,0.6055555555555555,56.64601986390846,27.118402746413846,163.4177479378503,1.770756887012624
219,0.6083333333333333,56.60605562177481,27.19322690500715,163.3478194858312,1.7237940708227
220,0.6111111111111112,56.52660488383183,27.32181091681923,163.25458042947844,1.6794614287107623
221,0.6138888888888889,56.47974177799239,27.44999797445986,163.16910985461172,1.6054872965195888
222,0.6166666666666667,56.45124747931722,27.577767464785914,163.11261560311607,1.6749601417137852
223,0.6194444444444445,56.417226970992026,27.653717393402545,163.066042614137,1.6682461032595843
224,0.6222222222222222,56.386608815730604,27.738982494206386,163.0020626374978,1.6568999104400144
225,0.625,56.3161370311295,27.83056740732344,162.93099075100525,1.6421377613965589
226,0.6277777777777778,56.26454255911552,27.97460198385821,162.85088506819633,1.6781860444006533
227,0.6305555555555555,56.22432826104254,28.1238109147327,162.76367439949794,1.8009035108565397
228,0.6333333333333333,56.16580655170022,28.18772062255264,162.71131548056192,1.8611546650713207
229,0.6361111111111111,56.118248668511995,28.28965722125851,162.61244899199232,1.9659074939538232
230,0.6388888888888888,56.053008793243265,28.381644276258285,162.55163300048162,2.094645650991129
231,0.6416666666666667,56.01013275048877,28.490323753366194,162.463732659649,2.261633780667335
232,0.6444444444444445,55.980289606261756,28.56971466784736,162.38634502282306,2.3473436025792727
233,0.6472222222222223,55.89550835133387,28.686297787924605,162.29980818709365,2.4822185904950316
234,0.65,55.88767504556846,28.78806132658152,162.22105879004403,2.668202836441009
235,0.6527777777777778,55.769609420420906,28.870591395962563,162.16206563676758,2.8949462557394887
236,0.6555555555555556,55.737235708198924,28.952785219737066,162.10509070893502,3.0955022423224627
237,0.6583333333333333,55.71102577382958,29.003200882586924,162.06379565168925,3.1003439281028293
238,0.6611111111111111,55.65372558778251,29.087034215855862,162.02478389215904,3.141614330360572
239,0.6638888888888889,55.56163859960065,29.181193906806012,161.97917874483338,3.1967944852276435
240,0.6666666666666666,55.47773803128427,29.208676415399623,161.93065319222933,3.290945231702397
241,0.6694444444444444,55.453179635095815,29.170069517209996,161.91424349982262,3.390629771112243
242,0.6722222222222223,55.404032484107,29.0761537621672,161.88017122633437,3.426293847359489
243,0.675,55.31500803918123,29.00910815820771,161.8489449054222,3.4879056034832217
244,0.6777777777777778,55.25405493729912,28.989868122824017,161.81212054880237,3.562506307536711
245,0.6805555555555556,55.22352736239877,28.924243469913904,161.7675148046449,3.6200416284334467
246,0.6833333333333333,55.20593552694004,28.911985796811535,161.77691737586858,3.65836380032217
247,0.6861111111111111,55.13595000801288,28.8533509228641,161.7617102767553,3.63608299884599
248,0.6888888888888889,55.06638138345657,28.810312141026955,161.729710728364,3.647846143520247
249,0.6916666666666667,55.03529172645771,28.778805071277375,161.67770895548293,3.6124900528676855
250,0.6944444444444444,55.00936762784508,28.76067813077118,161.64368808845245,3.6332133653418293
251,0.6972222222222222,54.965328550124916,28.700108024736895,161.5962001983295,3.639741521537871
252,0.7,54.878360594291934,28.633714554595237,161.5787762099892,3.6263546131468214
253,0.7027777777777777,54.86208282362838,28.54949820115212,161.5463154061684,3.580990624956293
254,0.7055555555555556,54.815403550389966,28.477143430023197,161.51172719456883,3.565379804244174
255,0.7083333333333334,54.79809161772799,28.419417127693304,161.48079044814986,3.538059767946267
256,0.7111111111111111,54.73132538029533,28.369683989463464,161.44503734508714,3.5126969667775927
257,0.7138888888888889,54.69312642473631,28.396253701477658,161.40347135285134,3.5148067659635385
258,0.7166666666666667,54.62535754244759,28.3597068280487,161.3429098666531,3.4448844998776327
259,0.7194444444444444,54.57823096778736,28.28368162977635,161.29172277771443,3.4187862618828135
260,0.7222222222222222,54.57665696882639,28.384872103307988,161.23457366706177,3.372854446654419
261,0.725,54.505083969901904,28.233367919675768,161.19704718890264,3.345229389715056
262,0.7277777777777777,54.45216986541467,28.273447171635137,161.14068402820513,3.349660393251439
263,0.7305555555555555,54.409663777255794,28.183618564994145,161.0933120878561,3.278350074441857
264,0.7333333333333333,54.38098667902771,27.905117775394825,161.05309980864033,3.2438971572399664
265,0.7361111111111112,54.31625751716849,27.68424959096367,160.9962199630265,3.208997315094455
266,0.7388888888888889,54.26827929831677,28.088694723928267,160.9237378391085,3.15598079834797
267,0.7416666666666667,54.21048631654436,28.001934886219374,160.8349105961266,3.070875570662934
268,0.7444444444444445,54.194151963860854,27.932617764448615,160.772109487394,2.9895210396364016
269,0.7472222222222222,54.15007701931566,27.85170714806085,160.6993892071767,2.9170485987262573
270,0.75,54.09515147631004,27.78523475134472,160.63005232262773,2.917670130234336
271,0.7527777777777778,54.04699485143074,27.725792321004157,160.54599791694073,2.8746280350376106
272,0.7555555555555555,54.011560618006406,27.662630896222634,160.46437027186428,2.8993431192891506
273,0.7583333333333333,54.010266978614865,27.65541806572218,160.4132245444232,2.9117604437438525
274,0.7611111111111111,53.95863526960647,27.185448065804522,160.32099612017583,2.8975470941420327
275,0.7638888888888888,53.900859143020476,27.46755267423652,160.22611016926257,2.891371363968638
276,0.7666666666666667,53.83051459633422,27.380083850484247,160.13616337717153,2.871012192608408
277,0.7694444444444445,53.81245477801335,27.079335913576678,160.05639684336978,2.878798629922032
278,0.7722222222222223,53.77636095467016,26.882785558085608,159.92659194121734,2.9152837323162295
279,0.775,53.748594887428276,26.809267352409893,159.80773168605032,2.882544625335649
280,0.7777777777777778,53.66750500880592,26.80344592142372,159.67322365699846,2.8272061293347877
281,0.7805555555555556,53.63235226551007,26.776650771740844,159.5198626887568,2.8534013116784642
282,0.7833333333333333,53.631601506889844,26.793502382607755,159.41869691610734,2.8723934487873284
283,0.7861111111111111,53.6281820771469,27.29196946170543,159.2572191907488,2.9350163103401288
284,0.7888888888888889,53.596960544694646,26.82530147571076,159.095781723798,2.9754040067988203
285,0.7916666666666666,53.5456735899984,26.658242274916738,158.92732778853397,3.009408586991994
286,0.7944444444444444,53.513989395698346,26.606573488106605,158.82604119486456,3.0061064834339644
287,0.7972222222222223,53.491863523029714,26.533061449223627,158.6610889367502,2.9811006892370906
288,0.8,53.42055033449558,26.459247780644358,158.4772283983535,3.024120615308136
289,0.8027777777777778,53.34529502706102,26.438518871735948,158.24124359369767,3.069321680935803
290,0.8055555555555556,53.303801510107476,26.39014834456824,157.97367584674413,3.0731957965260697
291,0.8083333333333333,53.297244929977616,26.334751685225715,157.80476853283133,3.0746941728051618
292,0.8111111111111111,53.282635177456534,26.307816201258714,157.54729550634053,3.0734145708239318
293,0.8138888888888889,53.21858391955098,26.25673495586624,157.2701045552744,2.9804900329175825
294,0.8166666666666667,53.096331354110134,26.205125139645,157.0056776489753,3.042764966085928
295,0.8194444444444444,52.99972883369093,26.17868004481757,156.79906796208306,3.059889313262181
296,0.8222222222222222,52.93015081799827,26.101713619121497,156.4874971805712,3.027553805502714
297,0.825,52.90882024310497,26.056247279275556,156.19713730736413,2.9985850024457275
298,0.8277777777777777,52.82548475072345,26.012379788686296,155.8779397041021,2.958502806701522
299,0.8305555555555556,52.69031627896291,25.916237415108753,155.55981044812566,2.9474285831580596
300,0.8333333333333334,52.61945074746193,25.87497867661545,155.35928248426657,2.946127513825313
301,0.8361111111111111,52.563368656856994,25.81567241491622,155.02255051225032,2.861369602321153
302,0.8388888888888889,52.49981026173583,25.745813743272844,154.71508712706992,2.824569590291541
303,0.8416666666666667,52.41669039473155,25.67797032364419,154.3735223913486,2.771110500053825
304,0.8444444444444444,52.344511814021864,25.647641600780087,154.13969284929726,2.7382452225689584
305,0.8472222222222222,52.27579664266869,25.58569786818608,153.81801855950408,2.7314418016009085
306,0.85,52.19144758108867,25.50513620819214,153.44502704264139,2.692304387614169
307,0.8527777777777777,52.093698335812554,25.44423077970513,153.09334814444748,2.6194424243728998
308,0.8555555555555555,52.0266333926896,25.388159036234605,152.73487472293618,2.554470846196113
309,0.8583333333333333,51.96541702275,25.323438930080606,152.50776525471778,2.516753887843568
310,0.8611111111111112,51.891628007585474,25.270305767842043,152.15627219330645,2.323455488238707
311,0.8638888888888889,51.82870105801495,25.225979522396415,151.7709779900617,2.120457978678472
312,0.8666666666666667,51.778831394373626,25.163895911639262,151.44180708910372,1.8940003684169098
313,0.8694444444444445,51.70538422931866,25.133622403793566,151.19350009838658,1.686163992656423
314,0.8722222222222222,51.631900802643194,25.11748100025921,150.84903749578672,1.4753227235998985
315,0.875,51.61104854785195,25.027139555468167,150.491793417909,1.2302969539436381
316,0.8777777777777778,51.58078411349073,24.959732841650876,150.15714862525985,1.0669276658668152
317,0.8805555555555555,51.50317471421102,24.900001407556992,149.78396746840713,0.8091810807278073
318,0.8833333333333333,51.441964818188495,24.863673068656897,149.55796796003162,0.6755136293788274
319,0.8861111111111111,51.40721126467419,24.77299622982896,149.2275879120413,0.5328285924187108
320,0.8888888888888888,51.331783195165734,24.679038113167557,148.89676513001828,0.3014429220292154
321,0.8916666666666667,51.25239361145437,24.627935811182724,148.56618721122885,0.14160657129652376
322,0.8944444444444445,51.22794310959905,24.60096098503849,148.34128546230642,0.03733294028132419
